id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
755,2.02E+15,,GFCL,14,45,140,821,114940,8/1/2024,118369822,232,Nepal Stock House (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:04:55.058131,Goodwill Finance Limited
754,2.02E+15,,GFCL,14,83,300,821,246300,8/1/2024,118369553,232,Nepal Stock House (PVT) Ltd.,Sanima Securities Limited,2024-08-01T14:04:44.374677,Goodwill Finance Limited
752,2.02E+15,,GFCL,14,83,60,821,49260,8/1/2024,118368513,232,Nepal Stock House (PVT) Ltd.,Sanima Securities Limited,2024-08-01T14:04:06.264903,Goodwill Finance Limited
751,2.02E+15,,GFCL,38,83,800,821,656800,8/1/2024,118368512,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sanima Securities Limited,2024-08-01T14:04:06.264671,Goodwill Finance Limited
749,2.02E+15,,GFCL,38,46,200,821,164200,8/1/2024,118367976,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:03:43.804884,Goodwill Finance Limited
671,2.02E+15,,GFCL,5,85,80,821,65680,8/1/2024,118343644,232,Market Securities & Exchange (PVT) Ltd.,Capital Hub P. Ltd,2024-08-01T13:50:45.381542,Goodwill Finance Limited
670,2.02E+15,,GFCL,26,85,20,821,16420,8/1/2024,118343186,232,Asian Securities Private Ltd.,Capital Hub P. Ltd,2024-08-01T13:50:23.898246,Goodwill Finance Limited
668,2.02E+15,,GFCL,34,3,50,821,41050,8/1/2024,118342359,232,Vision Securities Pvt. Ltd,Arun Securities (PVT) Ltd.,2024-08-01T13:49:51.233015,Goodwill Finance Limited
661,2.02E+15,,GFCL,50,8,10,821,8210,8/1/2024,118341626,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T13:49:22.77351,Goodwill Finance Limited
651,2.02E+15,,GFCL,57,58,160,821,131360,8/1/2024,118340630,232,Aryatara Investment & Securities,Naasa Securities Co. Ltd.,2024-08-01T13:48:41.431815,Goodwill Finance Limited
650,2.02E+15,,GFCL,62,58,120,821,98520,8/1/2024,118340628,232,Capital Max Securities Ltd,Naasa Securities Co. Ltd.,2024-08-01T13:48:41.43178,Goodwill Finance Limited
648,2.02E+15,,GFCL,62,14,80,821,65680,8/1/2024,118339571,232,Capital Max Securities Ltd,Nepal Stock House (PVT) Ltd.,2024-08-01T13:48:00.302104,Goodwill Finance Limited
748,2.02E+15,,GFCL,54,46,50,821.1,41055,8/1/2024,118367975,232,Sewa Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:03:43.804844,Goodwill Finance Limited
753,2.02E+15,,GFCL,22,83,200,821.2,164240,8/1/2024,118369552,232,Siprabi Securities Pvt. Ltd.,Sanima Securities Limited,2024-08-01T14:04:44.374451,Goodwill Finance Limited
747,2.02E+15,,GFCL,22,46,200,821.2,164240,8/1/2024,118367973,232,Siprabi Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:03:43.804812,Goodwill Finance Limited
649,2.02E+15,,GFCL,5,58,100,821.2,82120,8/1/2024,118340626,232,Market Securities & Exchange (PVT) Ltd.,Naasa Securities Co. Ltd.,2024-08-01T13:48:41.431741,Goodwill Finance Limited
966,2.02E+15,,GFCL,6,16,108,822,88776,8/1/2024,118402102,232,Agrawal Securities (PVT) Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T14:26:42.528517,Goodwill Finance Limited
950,2.02E+15,,GFCL,6,42,92,822,75624,8/1/2024,118395573,232,Agrawal Securities (PVT) Ltd.,Sani Securities Company Ltd.,2024-08-01T14:21:52.706865,Goodwill Finance Limited
949,2.02E+15,,GFCL,16,42,50,822,41100,8/1/2024,118395438,232,Primo Securities (PVT) Ltd.,Sani Securities Company Ltd.,2024-08-01T14:21:48.730403,Goodwill Finance Limited
948,2.02E+15,,GFCL,57,42,25,822,20550,8/1/2024,118395404,232,Aryatara Investment & Securities,Sani Securities Company Ltd.,2024-08-01T14:21:46.657413,Goodwill Finance Limited
947,2.02E+15,,GFCL,45,42,100,822,82200,8/1/2024,118395146,232,Imperial Securities Company Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T14:21:36.129006,Goodwill Finance Limited
946,2.02E+15,,GFCL,57,42,50,822,41100,8/1/2024,118395030,232,Aryatara Investment & Securities,Sani Securities Company Ltd.,2024-08-01T14:21:33.386451,Goodwill Finance Limited
821,2.02E+15,,GFCL,21,57,100,822,82200,8/1/2024,118376969,232,Midas Stock Broking Company Private Limited,Aryatara Investment & Securities,2024-08-01T14:08:56.566651,Goodwill Finance Limited
745,2.02E+15,,GFCL,57,85,10,822,8220,8/1/2024,118367347,232,Aryatara Investment & Securities,Capital Hub P. Ltd,2024-08-01T14:03:41.059409,Goodwill Finance Limited
965,2.02E+15,,GFCL,58,16,100,822.1,82210,8/1/2024,118402100,232,Naasa Securities Co. Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T14:26:42.528394,Goodwill Finance Limited
744,2.02E+15,,GFCL,41,85,200,822.3,164460,8/1/2024,118367346,232,Linch Stock Market Ltd.,Capital Hub P. Ltd,2024-08-01T14:03:41.059319,Goodwill Finance Limited
643,2.02E+15,,GFCL,4,13,10,822.3,8223,8/1/2024,118335940,232,Opal Securities Investment (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192482,Goodwill Finance Limited
743,2.02E+15,,GFCL,40,85,90,822.4,74016,8/1/2024,118367344,232,Creative Securities Pvt Ltd,Capital Hub P. Ltd,2024-08-01T14:03:41.059091,Goodwill Finance Limited
740,2.02E+15,,GFCL,38,60,1500,822.5,1233750,8/1/2024,118365929,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Nagarik Stock Dealer ,2024-08-01T14:02:35.530596,Goodwill Finance Limited
746,2.02E+15,,GFCL,57,46,50,823,41150,8/1/2024,118367971,232,Aryatara Investment & Securities,Kalika Securities Pvt. Ltd.,2024-08-01T14:03:43.804775,Goodwill Finance Limited
964,2.02E+15,,GFCL,34,16,50,823.9,41195,8/1/2024,118402098,232,Vision Securities Pvt. Ltd,Primo Securities (PVT) Ltd.,2024-08-01T14:26:42.528255,Goodwill Finance Limited
963,2.02E+15,,GFCL,6,16,57,823.9,46962.3,8/1/2024,118402096,232,Agrawal Securities (PVT) Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T14:26:42.528119,Goodwill Finance Limited
961,2.02E+15,,GFCL,6,36,23,823.9,18949.7,8/1/2024,118401503,232,Agrawal Securities (PVT) Ltd.,Secured Securities Ltd.,2024-08-01T14:26:17.384766,Goodwill Finance Limited
952,2.02E+15,,GFCL,6,33,70,823.9,57673,8/1/2024,118396553,232,Agrawal Securities (PVT) Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,2024-08-01T14:22:33.449873,Goodwill Finance Limited
951,2.02E+15,,GFCL,57,33,80,823.9,65912,8/1/2024,118396362,232,Aryatara Investment & Securities,Dakshinkali Investment & Securities Pvt. Ltd.,2024-08-01T14:22:24.853805,Goodwill Finance Limited
822,2.02E+15,,GFCL,21,33,100,823.9,82390,8/1/2024,118376971,232,Midas Stock Broking Company Private Limited,Dakshinkali Investment & Securities Pvt. Ltd.,2024-08-01T14:08:56.566726,Goodwill Finance Limited
962,2.02E+15,,GFCL,41,16,180,824,148320,8/1/2024,118402094,232,Linch Stock Market Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T14:26:42.527866,Goodwill Finance Limited
960,2.02E+15,,GFCL,62,36,10,824,8240,8/1/2024,118401502,232,Capital Max Securities Ltd,Secured Securities Ltd.,2024-08-01T14:26:17.384732,Goodwill Finance Limited
958,2.02E+15,,GFCL,41,58,40,824,32960,8/1/2024,118399689,232,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:24:53.300086,Goodwill Finance Limited
957,2.02E+15,,GFCL,6,58,30,824,24720,8/1/2024,118399688,232,Agrawal Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:24:53.299939,Goodwill Finance Limited
953,2.02E+15,,GFCL,6,38,70,824,57680,8/1/2024,118396921,232,Agrawal Securities (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:22:50.696694,Goodwill Finance Limited
750,2.02E+15,,GFCL,45,59,10,824,8240,8/1/2024,118367993,232,Imperial Securities Company Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:03:44.102149,Goodwill Finance Limited
742,2.02E+15,,GFCL,49,59,30,824,24720,8/1/2024,118366972,232,Online Securities Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:03:28.920413,Goodwill Finance Limited
741,2.02E+15,,GFCL,14,59,100,824,82400,8/1/2024,118366574,232,Nepal Stock House (PVT) Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:03:12.632448,Goodwill Finance Limited
642,2.02E+15,,GFCL,25,13,35,824,28840,8/1/2024,118335938,232,Sweta Securities Private Limited,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192378,Goodwill Finance Limited
982,2.02E+15,,GFCL,41,45,10,825,8250,8/1/2024,118405488,232,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:29:26.953203,Goodwill Finance Limited
824,2.02E+15,,GFCL,21,52,81,825,66825,8/1/2024,118376976,232,Midas Stock Broking Company Private Limited,Sundhara Securities Limited,2024-08-01T14:08:56.566871,Goodwill Finance Limited
823,2.02E+15,,GFCL,21,58,300,825,247500,8/1/2024,118376973,232,Midas Stock Broking Company Private Limited,Naasa Securities Co. Ltd.,2024-08-01T14:08:56.5668,Goodwill Finance Limited
739,2.02E+15,,GFCL,74,83,50,825,41250,8/1/2024,118365080,232,KALASH STOCK MARKET PVT. LTD.,Sanima Securities Limited,2024-08-01T14:01:59.952212,Goodwill Finance Limited
738,2.02E+15,,GFCL,34,83,340,825,280500,8/1/2024,118365078,232,Vision Securities Pvt. Ltd,Sanima Securities Limited,2024-08-01T14:01:59.95211,Goodwill Finance Limited
736,2.02E+15,,GFCL,34,34,10,825,8250,8/1/2024,118365063,232,Vision Securities Pvt. Ltd,Vision Securities Pvt. Ltd,2024-08-01T14:01:58.841815,Goodwill Finance Limited
641,2.02E+15,,GFCL,52,13,100,825,82500,8/1/2024,118335936,232,Sundhara Securities Limited,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192295,Goodwill Finance Limited
640,2.02E+15,,GFCL,57,13,10,825,8250,8/1/2024,118335934,232,Aryatara Investment & Securities,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192211,Goodwill Finance Limited
639,2.02E+15,,GFCL,66,13,100,825,82500,8/1/2024,118335932,232,Miyo Securities Pvt Ltd,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192118,Goodwill Finance Limited
638,2.02E+15,,GFCL,81,13,400,825,330000,8/1/2024,118335930,232,Aakashbhairab Securities Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.192031,Goodwill Finance Limited
737,2.02E+15,,GFCL,29,83,250,825.1,206275,8/1/2024,118365076,232,Trisul Securities & Invt. Ltd.,Sanima Securities Limited,2024-08-01T14:01:59.951847,Goodwill Finance Limited
735,2.02E+15,,GFCL,38,60,97,825.1,80034.7,8/1/2024,118364945,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Nagarik Stock Dealer ,2024-08-01T14:01:54.234176,Goodwill Finance Limited
734,2.02E+15,,GFCL,38,46,401,825.1,330865.1,8/1/2024,118364439,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:01:40.916278,Goodwill Finance Limited
733,2.02E+15,,GFCL,51,46,50,825.2,41260,8/1/2024,118364438,232,Oxford Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:01:40.916193,Goodwill Finance Limited
637,2.02E+15,,GFCL,22,13,335,826,276710,8/1/2024,118335928,232,Siprabi Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191943,Goodwill Finance Limited
636,2.02E+15,,GFCL,50,13,20,826,16520,8/1/2024,118335926,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191848,Goodwill Finance Limited
635,2.02E+15,,GFCL,22,13,200,826.1,165220,8/1/2024,118335924,232,Siprabi Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191764,Goodwill Finance Limited
634,2.02E+15,,GFCL,78,13,50,826.1,41305,8/1/2024,118335922,232,Garima Securities Limited,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191678,Goodwill Finance Limited
633,2.02E+15,,GFCL,58,13,60,826.1,49566,8/1/2024,118335920,232,Naasa Securities Co. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191596,Goodwill Finance Limited
632,2.02E+15,,GFCL,16,13,200,826.2,165240,8/1/2024,118335918,232,Primo Securities (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191506,Goodwill Finance Limited
631,2.02E+15,,GFCL,58,13,100,826.2,82620,8/1/2024,118335916,232,Naasa Securities Co. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191418,Goodwill Finance Limited
630,2.02E+15,,GFCL,74,13,50,826.3,41315,8/1/2024,118335914,232,KALASH STOCK MARKET PVT. LTD.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191332,Goodwill Finance Limited
978,2.02E+15,,GFCL,8,38,40,827,33080,8/1/2024,118402507,232,Ashutosh Brokerage & Securities (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:27:01.775683,Goodwill Finance Limited
977,2.02E+15,,GFCL,8,38,90,827,74430,8/1/2024,118402505,232,Ashutosh Brokerage & Securities (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:27:01.77557,Goodwill Finance Limited
967,2.02E+15,,GFCL,41,38,10,827,8270,8/1/2024,118402358,232,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:26:54.74116,Goodwill Finance Limited
956,2.02E+15,,GFCL,56,58,30,827,24810,8/1/2024,118399686,232,Sri Hari Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:24:53.299715,Goodwill Finance Limited
955,2.02E+15,,GFCL,56,42,10,827,8270,8/1/2024,118399431,232,Sri Hari Securities Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T14:24:46.975288,Goodwill Finance Limited
954,2.02E+15,,GFCL,59,42,20,827,16540,8/1/2024,118399384,232,Deevyaa Securities & Stock House Pvt. Ltd,Sani Securities Company Ltd.,2024-08-01T14:24:43.01091,Goodwill Finance Limited
629,2.02E+15,,GFCL,14,13,10,827,8270,8/1/2024,118335912,232,Nepal Stock House (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191242,Goodwill Finance Limited
979,2.02E+15,,GFCL,8,42,270,828,223560,8/1/2024,118402510,232,Ashutosh Brokerage & Securities (PVT) Ltd.,Sani Securities Company Ltd.,2024-08-01T14:27:01.775712,Goodwill Finance Limited
959,2.02E+15,,GFCL,34,42,10,828,8280,8/1/2024,118399780,232,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2024-08-01T14:24:58.635875,Goodwill Finance Limited
628,2.02E+15,,GFCL,1,13,100,828,82800,8/1/2024,118335910,232,Kumari Securities Private Limited,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.191141,Goodwill Finance Limited
627,2.02E+15,,GFCL,50,13,50,828,41400,8/1/2024,118335908,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T13:45:57.19086,Goodwill Finance Limited
626,2.02E+15,,GFCL,50,42,50,828,41400,8/1/2024,118333145,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T13:44:34.947787,Goodwill Finance Limited
616,2.02E+15,,GFCL,35,38,10,828.1,8281,8/1/2024,118328267,232,Kohinoor Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:42:19.991075,Goodwill Finance Limited
672,2.02E+15,,GFCL,42,49,24,829,19896,8/1/2024,118347371,232,Sani Securities Company Ltd.,Online Securities Pvt. Ltd.,2024-08-01T13:52:43.809036,Goodwill Finance Limited
625,2.02E+15,,GFCL,52,42,100,829,82900,8/1/2024,118333144,232,Sundhara Securities Limited,Sani Securities Company Ltd.,2024-08-01T13:44:34.947658,Goodwill Finance Limited
624,2.02E+15,,GFCL,21,42,100,829,82900,8/1/2024,118333142,232,Midas Stock Broking Company Private Limited,Sani Securities Company Ltd.,2024-08-01T13:44:34.947501,Goodwill Finance Limited
615,2.02E+15,,GFCL,50,38,10,829,8290,8/1/2024,118328266,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:42:19.990954,Goodwill Finance Limited
614,2.02E+15,,GFCL,37,38,50,829,41450,8/1/2024,118328264,232,Swarna Laxmi Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:42:19.990725,Goodwill Finance Limited
613,2.02E+15,,GFCL,37,1,50,829,41450,8/1/2024,118326405,232,Swarna Laxmi Securities Pvt. Ltd.,Kumari Securities Private Limited,2024-08-01T13:41:33.846007,Goodwill Finance Limited
609,2.02E+15,,GFCL,11,57,65,829,53885,8/1/2024,118325555,232,Malla & Malla Stock Broking Company Pvt. Limited,Aryatara Investment & Securities,2024-08-01T13:41:09.583277,Goodwill Finance Limited
604,2.02E+15,,GFCL,11,11,10,829,8290,8/1/2024,118322244,232,Malla & Malla Stock Broking Company Pvt. Limited,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T13:39:43.23636,Goodwill Finance Limited
603,2.02E+15,,GFCL,11,8,21,829,17409,8/1/2024,118322137,232,Malla & Malla Stock Broking Company Pvt. Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T13:39:40.716756,Goodwill Finance Limited
732,2.02E+15,,GFCL,45,46,20,830,16600,8/1/2024,118364436,232,Imperial Securities Company Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2024-08-01T14:01:40.916113,Goodwill Finance Limited
